modelId,fileName,recall,precision,simplicity,generality,f1Score,quality
"9396e775-7b64-47b6-9593-f1887606d6fa","model_14_auto.bpmn",0.841100,0.960400,0.860500,0.967000,0.903670,0.896800
"ff3d8346-b610-4703-96aa-1a81943b2ae2","model_13_auto.bpmn",0.915800,0.000000,0.866700,0.966900,0.000000,0.000000
"1ae836c0-f6b3-4248-8ae5-42af5c5f389e","model_12_auto.bpmn",0.846700,0.000000,0.866700,0.966900,0.000000,0.000000
"58196afc-d53c-48a0-b408-a074b95451e4","model_11_auto.bpmn",0.859700,0.000000,0.853700,0.966700,0.000000,0.000000
"477056c7-f47d-4a5b-aaa2-0e7a4e208cd5","model_10_auto.bpmn",0.827600,0.000000,0.866700,0.966800,0.000000,0.000000
"bec3acb2-f7af-469a-be58-f11d664b9032","model_9_auto.bpmn",0.888100,0.000000,0.866700,0.967200,0.000000,0.000000
"092efdd7-4483-488d-bf18-3c1372531449","model_8_auto.bpmn",0.800100,0.000000,0.900000,0.966500,0.000000,0.000000
"aa165ec9-38a0-465a-8905-a924493f451b","model_7_auto.bpmn",0.828600,0.929400,0.894700,0.966100,0.901794,0.876110
"51dcce1c-5a32-4d66-a38c-315262163c4a","model_6_auto.bpmn",0.883600,0.000000,0.866700,0.967200,0.000000,0.000000
"49c0b2ad-cdeb-4fbd-a636-4bdfe6793598","model_5_auto.bpmn",0.887700,0.853900,0.872300,0.967500,0.893338,0.870472
"1f4fb399-0636-4cd7-8a98-e807563b13da","model_4_auto.bpmn",0.929700,0.903300,0.860500,0.967100,0.913492,0.916310
"2a45345e-6e8a-487d-9c24-4fa3ed0190a1","model_3_auto.bpmn",0.924700,0.840700,0.860500,0.966800,0.895381,0.880702
"8c157170-0cda-4480-9a8a-2b9d1163e6e6","model_2_auto.bpmn",0.890600,0.709300,0.866700,0.967500,0.847445,0.789678
"f68990d8-b0e3-4a4b-9d51-1a8652e5ef4d","model_1_auto.bpmn",0.849400,0.817800,0.866700,0.967500,0.871937,0.833301
